Gene A	Input Protein ID A	Primary Protein ID A	Uniprot-Ac A	Interface Number A	Gene B	Input Protein ID B	Primary Protein ID B	Uniprot-Ac B	Interface Number B	Structure Recommendation	Interaction Score
-	ANKRD50_1_frame1	ANKRD50_1_frame1	-	-	-	PPFIBP2	PPFIBP2	-	-	Q14678_S0__Q86W92_S1__AFMM2:A:B	74.5774
-	ANKRD50_1_frame1	ANKRD50_1_frame1	-	-	-	TRIM23	TRIM23	-	-	P62330_S0__Q15027_S0__AFMM3:B:A	2.2744
-	ANKRD50_1_frame1	ANKRD50_1_frame1	-	-	-	GLRX3	GLRX3	-	-	P58546_S0__Q86SX6_S0__AFMM1:A:B	4.8235
-	ANKRD50_1_frame1	ANKRD50_1_frame1	-	-	-	CCND2	CCND2	-	-	P24385_S0__P42771_S0__AF4:B:A	7.1826
-	TMEM67_3_frame1	TMEM67_3_frame1	-	-	-	NOTCH2NL	NOTCH2NL	-	-	P55268_S2__Q9Y6N6_S2__AFMM2:B:A	5.3302
-	TMEM67_3_frame1	TMEM67_3_frame1	-	-	-	LAMB3_1_frame1	LAMB3_1_frame1	-	-	P55268_S2__Q9Y6N6_S2__AFMM2:B:A	29.8258
-	TMEM67_3_frame1	TMEM67_3_frame1	-	-	-	EFEMP2	EFEMP2	-	-	P14543_S1__Q9Y6N6_S2__AFMM3:B:A	2.0536
-	TMEM67_3_frame1	TMEM67_3_frame1	-	-	-	PTK2	PTK2	-	-	P21709_S1__P29320_S2__AF3:A:B	0.4682
-	TMEM67_3_frame1	TMEM67_3_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P21709_S1__P29320_S2__AF3:A:B	0.4682
-	MKRN2	MKRN2	-	-	-	NR1H3	NR1H3	-	-	O75469_S0__Q9H000_S0__AFMM5:B:A	21.4798
-	MKRN2	MKRN2	-	-	-	NR1H4	NR1H4	-	-	O75469_S0__Q9H000_S0__AFMM5:B:A	20.2665
-	MKRN2	MKRN2	-	-	-	RXRB_1_frame1	RXRB_1_frame1	-	-	O75469_S0__Q9H000_S0__AFMM5:B:A	16.5197
-	MKRN2	MKRN2	-	-	-	RARA_ORF1	RARA_ORF1	-	-	O75469_S0__Q9H000_S0__AFMM5:B:A	21.4798
-	MKRN2	MKRN2	-	-	-	RARA_ORF2	RARA_ORF2	-	-	O75469_S0__Q9H000_S0__AFMM5:B:A	21.4798
-	MEF2A_3_frame1	MEF2A_3_frame1	-	-	-	MEF2A_4_frame1	MEF2A_4_frame1	-	-	7X1N_AU:D:A	215.497
-	MEF2A_3_frame1	MEF2A_3_frame1	-	-	-	MEF2A_3_frame1	MEF2A_3_frame1	-	-	7X1N_AU:D:A	215.497
-	MEF2A_3_frame1	MEF2A_3_frame1	-	-	-	CDX4	CDX4	-	-	6WC2_AU:D:O	11.0467
-	MEF2A_3_frame1	MEF2A_3_frame1	-	-	-	MEOX1	MEOX1	-	-	6WC2_AU:D:O	11.0467
-	MEF2A_3_frame1	MEF2A_3_frame1	-	-	-	DLX3	DLX3	-	-	6WC2_AU:D:O	11.0467
-	SHMT2_1_frame1	SHMT2_1_frame1	-	-	-	SHMT2_2_frame3	SHMT2_2_frame3	-	-	4O6Z:A:B	182.218
-	SHMT2_1_frame1	SHMT2_1_frame1	-	-	-	SHMT2_1_frame1	SHMT2_1_frame1	-	-	7QX8_AU:G:H	154.384
-	PSMA3	PSMA3	-	-	-	PSMA3	PSMA3	-	-	4G4S:E:D	88.2945
-	PSMA3	PSMA3	-	-	-	PSME3	PSME3	-	-	8CXB:D:c	35.965
-	HGS_1_frame1	HGS_1_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q02750_S0__Q9H8W4_S0__AFMM2:B:A	26.9615
-	HGS_1_frame1	HGS_1_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q13188_S0__Q9H8W4_S0__AF2:B:A	22.4771
-	HGS_1_frame1	HGS_1_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q02750_S0__Q9H8W4_S0__AFMM2:B:A	16.3313
-	SIAH1_ORF2	SIAH1_ORF2	-	-	-	SIAH1_ORF1	SIAH1_ORF1	-	-	O43255_S0__Q8IUQ4_S0__AFMM1:A:B	54.2123
-	SIAH1_ORF2	SIAH1_ORF2	-	-	-	SIAH1_ORF2	SIAH1_ORF2	-	-	O43255_S0__Q8IUQ4_S0__AFMM1:A:B	54.2123
-	CDK5_1_frame1	CDK5_1_frame1	-	-	-	PLK4	PLK4	-	-	6QAV:B:A	155.197
-	CDK5_1_frame1	CDK5_1_frame1	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	6QAV:A:B	130.951
-	CDK5_1_frame1	CDK5_1_frame1	-	-	-	IRAK4_1_frame1	IRAK4_1_frame1	-	-	9UW3:B:A	64.0572
-	CDK5_1_frame1	CDK5_1_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	7L26_AU:A:B	179.038
-	CDK5_1_frame1	CDK5_1_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P17948_S2__P35968_S2__AFMM2:B:A	25.5129
-	KCNIP4	KCNIP4	-	-	-	KCNA3	KCNA3	-	-	7E8H:F:B	57.9603
-	KCNIP4	KCNIP4	-	-	-	KCNIP4	KCNIP4	-	-	4BY4:A:B	42.5018
-	KCNIP4	KCNIP4	-	-	-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	9NXN:B:A	117.462
-	KCNIP4	KCNIP4	-	-	-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	9NXN:B:A	117.462
-	KCNIP4	KCNIP4	-	-	-	PPP1CB	PPP1CB	-	-	9NXN:B:A	35.2071
-	CRK_1_frame1	CRK_1_frame1	-	-	-	NCK2_1_frame1	NCK2_1_frame1	-	-	2K79:B:A	46.4572
-	CRK_1_frame1	CRK_1_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	4NWF_AU:A:B	35.9389
-	CRK_1_frame1	CRK_1_frame1	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	P00533_S2__P46109_S0__AFMM4:B:A	32.2458
-	CRK_1_frame1	CRK_1_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P46109_S0__Q07912_S0__AFMM2:A:B	40.3093
-	CRK_1_frame1	CRK_1_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P46109_S0__Q07912_S0__AFMM2:A:B	61.1489
-	LSM1_1_frame1	LSM1_1_frame1	-	-	-	LSM1_1_frame1	LSM1_1_frame1	-	-	1I8F:G:F	72.816
-	LSM1_1_frame1	LSM1_1_frame1	-	-	-	LSM3	LSM3	-	-	1I8F:F:G	71.3806
-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	-	KRT19	KRT19	-	-	O76014_S0__P78385_S0__AFMM5:B:A	261.0
-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	-	KRT18	KRT18	-	-	O76014_S0__P78385_S0__AFMM5:B:A	272.731
-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	-	KRT15	KRT15	-	-	P19012_S0__Q9NSB4_S0__AFMM3:B:A	210.219
-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	-	KRT33B	KRT33B	-	-	O76014_S0__P78385_S0__AFMM5:B:A	286.655
-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	P19013_S0__Q9NSB4_S0__AFMM2:A:B	171.875
-	PNMA2	PNMA2	-	-	-	PNMA2	PNMA2	-	-	Q8ND90_S0__Q96PV4_S0__AFMM1:A:B	83.9342
-	PNMA2	PNMA2	-	-	-	PNMA1	PNMA1	-	-	Q96BY2_S0__Q96PV4_S0__AFMM3:A:B	65.6756
-	PNMA2	PNMA2	-	-	-	MAGEA6	MAGEA6	-	-	P43364_S0__Q6PEW1_S0__AFMM2:B:A	20.7636
-	PNMA2	PNMA2	-	-	-	NDN_5_frame1	NDN_5_frame1	-	-	P43364_S0__Q6PEW1_S0__AFMM2:B:A	25.3281
-	PNMA2	PNMA2	-	-	-	MAGEA11	MAGEA11	-	-	P43364_S0__Q6PEW1_S0__AFMM2:B:A	9.3564
-	TP53BP2	TP53BP2	-	-	-	KLC3	KLC3	-	-	Q07866_S0__Q9BZL4_S0__AFMM3:B:A	63.4272
-	TP53BP2	TP53BP2	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	Q13464_S1__Q9BZL4_S0__AFMM2:B:A	54.0087
-	TP53BP2	TP53BP2	-	-	-	SRSF10_1_frame1	SRSF10_1_frame1	-	-	O43251_S0__Q9BZL4_S0__AFMM2:B:A	10.3429
-	TP53BP2	TP53BP2	-	-	-	MDM4	MDM4	-	-	O75832_S0__Q00987_S0__AFMM1:A:B	21.5562
-	TP53BP2	TP53BP2	-	-	-	L3MBTL3	L3MBTL3	-	-	Q6ZW76_S0__Q8NA19_S0__AF:A:B	14.863
-	CEP55	CEP55	-	-	-	CEP55	CEP55	-	-	3WUV_AU:P:Q	6.8505
-	TRIP6_ORF1	TRIP6_ORF1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	O43294_S0__Q14289_S2__AFMM2:A:B	57.8043
-	TRIP6_ORF1	TRIP6_ORF1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	O43294_S0__Q14289_S2__AFMM2:A:B	68.0435
-	TRIP6_ORF1	TRIP6_ORF1	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	O43294_S0__Q14289_S2__AFMM2:A:B	41.8253
-	TRIP6_ORF1	TRIP6_ORF1	-	-	-	TENC1	TENC1	-	-	O43294_S0__Q9HBL0_S1__AFMM4:A:B	12.3354
-	TRIP6_ORF1	TRIP6_ORF1	-	-	-	ABI2	ABI2	-	-	O43294_S0__P56945_S0__AFMM2:A:B	11.2958
-	PAK1IP1_4_frame3	PAK1IP1_4_frame3	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P00533_S2__Q9NWT1_S0__AFMM3:B:A	24.4782
-	PAK1IP1_4_frame3	PAK1IP1_4_frame3	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P00533_S2__Q9NWT1_S0__AFMM3:B:A	24.4782
-	PAK1IP1_4_frame3	PAK1IP1_4_frame3	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	P00533_S2__Q9NWT1_S0__AFMM3:B:A	24.4782
-	NCF2_3_frame1	NCF2_3_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q13177_S0__Q7Z6J0_S0__AFMM1:B:A	60.7234
-	NCF2_3_frame1	NCF2_3_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q13177_S0__Q7Z6J0_S0__AFMM1:B:A	60.7234
-	NCF2_3_frame1	NCF2_3_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q13177_S0__Q7Z6J0_S0__AFMM1:B:A	54.7094
-	NCF2_3_frame1	NCF2_3_frame1	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	Q13177_S0__Q7Z6J0_S0__AFMM1:B:A	55.1326
-	NCF2_3_frame1	NCF2_3_frame1	-	-	-	FCHO1	FCHO1	-	-	Q0JRZ9_S0__Q15811_S2__AFMM2:B:A	8.3304
-	L3MBTL3	L3MBTL3	-	-	-	L3MBTL3	L3MBTL3	-	-	Q8NA19_S0__Q96JM7_S0__AFMM2:B:A	41.2697
-	L3MBTL3	L3MBTL3	-	-	-	ZSCAN20	ZSCAN20	-	-	Q14592_S0__Q969R5_S0__AF:B:A	17.087
-	L3MBTL3	L3MBTL3	-	-	-	ZKSCAN4_1_frame1	ZKSCAN4_1_frame1	-	-	Q14592_S0__Q969R5_S0__AF:B:A	21.7974
-	L3MBTL3	L3MBTL3	-	-	-	ZNF483	ZNF483	-	-	Q14592_S0__Q969R5_S0__AF:B:A	17.087
-	L3MBTL3	L3MBTL3	-	-	-	IKZF3	IKZF3	-	-	Q14592_S0__Q969R5_S0__AF:B:A	21.9357
-	STK25_3_frame1	STK25_3_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	7L26_AU:A:B	202.807
-	STK25_3_frame1	STK25_3_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	7L26_AU:A:B	179.907
-	STK25_3_frame1	STK25_3_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	7L26_AU:A:B	203.21
-	STK25_3_frame1	STK25_3_frame1	-	-	-	CDK20_3_frame1	CDK20_3_frame1	-	-	7L26_AU:A:B	195.344
-	STK25_3_frame1	STK25_3_frame1	-	-	-	CDK20_1_frame1	CDK20_1_frame1	-	-	7L26_AU:B:A	180.994
-	LMBR1L_4_frame1	LMBR1L_4_frame1	-	-	-	RINT1	RINT1	-	-	Q6NUQ1_S0__Q6UX01_S0__AF4:B:A	24.9397
-	AXIN1_3_frame1	AXIN1_3_frame1	-	-	-	AXIN1_3_frame1	AXIN1_3_frame1	-	-	2BV1_AU:B:A	24.9728
-	AXIN1_3_frame1	AXIN1_3_frame1	-	-	-	AXIN1_2_frame1	AXIN1_2_frame1	-	-	2BV1_AU:B:A	24.9728
-	AXIN1_3_frame1	AXIN1_3_frame1	-	-	-	WWP2	WWP2	-	-	O15169_S0__Q9HAU4_S0__AFMM1:A:B	57.2694
-	AES	AES	-	-	-	AES	AES	-	-	Q04725_S0__Q04727_S0__AFMM1:A:B	92.1813
-	AES	AES	-	-	-	TCF4	TCF4	-	-	Q04727_S0__Q9NQB0_S0__AFMM2:A:B	18.4071
-	AES	AES	-	-	-	FOXM1_ORF1	FOXM1_ORF1	-	-	P55317_S0__Q04726_S0__AFMM5:B:A	4.1156
-	AES	AES	-	-	-	FOXM1_ORF2	FOXM1_ORF2	-	-	P55317_S0__Q04726_S0__AFMM5:B:A	4.1156
-	AES	AES	-	-	-	CDX4	CDX4	-	-	A6NJT0_S0__Q04725_S0__AFMM1:B:A	9.5094
-	TRIM37	TRIM37	-	-	-	TRIM37	TRIM37	-	-	3LRQ:D:A	35.6275
-	TRIM37	TRIM37	-	-	-	ZSCAN20	ZSCAN20	-	-	O94972_S0__Q6NUN9_S0__AF:A:B	7.7146
-	TRIM37	TRIM37	-	-	-	ZNF483	ZNF483	-	-	O94972_S0__Q6NUN9_S0__AF:A:B	7.7146
-	TRIM37	TRIM37	-	-	-	IKZF3	IKZF3	-	-	O94972_S0__Q6NUN9_S0__AF:A:B	24.5978
-	TRIM37	TRIM37	-	-	-	ZBTB7B	ZBTB7B	-	-	O94972_S0__Q6NUN9_S0__AF:A:B	7.7146
-	HNRPLL_2_frame1	HNRPLL_2_frame1	-	-	-	HNRPLL_2_frame1	HNRPLL_2_frame1	-	-	3ZZY_AU:B:A	3.642
-	HNRPLL_2_frame1	HNRPLL_2_frame1	-	-	-	HNRPLL_1_frame1	HNRPLL_1_frame1	-	-	3ZZY_AU:B:A	3.642
-	HNRPLL_2_frame1	HNRPLL_2_frame1	-	-	-	HNRPLL_3_frame1	HNRPLL_3_frame1	-	-	3ZZY_AU:B:A	3.642
-	CFP_1_frame1	CFP_1_frame1	-	-	-	CFP_1_frame1	CFP_1_frame1	-	-	5FTT:E:A	71.4931
-	CFP_1_frame1	CFP_1_frame1	-	-	-	CFP_2_frame1	CFP_2_frame1	-	-	6S08:B:A	55.8098
-	CFP_1_frame1	CFP_1_frame1	-	-	-	ADAMTSL4	ADAMTSL4	-	-	Q13591_S2__Q9P283_S2__AFMM1:A:B	21.1775
-	CFP_1_frame1	CFP_1_frame1	-	-	-	SDC3_1_frame1	SDC3_1_frame1	-	-	P31431_S0__Q13591_S1__AFMM4:B:A	7.5666
-	CFP_1_frame1	CFP_1_frame1	-	-	-	SDC3_2_frame1	SDC3_2_frame1	-	-	P31431_S0__Q13591_S1__AFMM4:B:A	7.5666
-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	-	ACBD4_2_frame1	ACBD4_2_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	-	PTPRN	PTPRN	-	-	P18031_S0__Q5T8D3_S0__AFMM5:B:A	15.0578
-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	-	CAMK2D	CAMK2D	-	-	P61073_S0__Q8NER5_S0__AFMM4:A:B	63.1152
-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	-	PPP3R1	PPP3R1	-	-	P30556_S0__Q8TD86_S0__AF:A:B	8.3369
-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	-	CA9_1_frame1	CA9_1_frame1	-	-	O00574_S0__Q9ULX7_S0__AF2:A:B	28.5191
-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	-	CA9_2_frame1	CA9_2_frame1	-	-	O00574_S0__Q9ULX7_S0__AF2:A:B	18.7459
-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P16234_S2__P51677_S0__AFMM4:B:A	50.1825
-	JMJD5_1_frame1	JMJD5_1_frame1	-	-	-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	Q8WVL7_S0__Q9NWT6_S0__AFMM1:B:A	22.6243
-	SKIL	SKIL	-	-	-	SKIL	SKIL	-	-	3EQ5_AU:A:H	7.3051
-	SKIL	SKIL	-	-	-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	O14744_S0__P12755_S0__AF:B:A	22.886
-	SKIL	SKIL	-	-	-	PRMT2_2_frame1	PRMT2_2_frame1	-	-	O14744_S0__P12755_S0__AF:B:A	22.8639
-	ZCWPW1_4_frame1	ZCWPW1_4_frame1	-	-	-	ZCWPW1_6_frame1	ZCWPW1_6_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_4_frame1	ZCWPW1_4_frame1	-	-	-	ZCWPW1_2_frame1	ZCWPW1_2_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_4_frame1	ZCWPW1_4_frame1	-	-	-	ZCWPW1_1_frame1	ZCWPW1_1_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_4_frame1	ZCWPW1_4_frame1	-	-	-	ZCWPW1_4_frame1	ZCWPW1_4_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_4_frame1	ZCWPW1_4_frame1	-	-	-	ZCWPW1_5_frame1	ZCWPW1_5_frame1	-	-	7VLN_AU:C:B	5.1987
-	GATA3	GATA3	-	-	-	CDK5_1_frame1	CDK5_1_frame1	-	-	P23771_S0__P24941_S0__AFMM4:A:B	23.9904
-	GATA3	GATA3	-	-	-	MAPK7	MAPK7	-	-	P23771_S0__P24941_S0__AFMM4:A:B	20.1682
-	GATA3	GATA3	-	-	-	PLK4	PLK4	-	-	P23771_S0__P24941_S0__AFMM4:A:B	18.5165
-	GATA3	GATA3	-	-	-	CDK20_1_frame1	CDK20_1_frame1	-	-	P23771_S0__P24941_S0__AFMM4:A:B	22.0498
-	GATA3	GATA3	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	P23771_S0__P24941_S0__AFMM4:A:B	23.9619
-	ZBTB1	ZBTB1	-	-	-	IKZF3	IKZF3	-	-	P41182_S0__Q13105_S0__AFMM3:B:A	144.502
-	ZBTB1	ZBTB1	-	-	-	ZNF341_ORF2	ZNF341_ORF2	-	-	Q13105_S0__Q6ZSB9_S0__AFMM5:B:A	64.005
-	ZBTB1	ZBTB1	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	Q6ZSB9_S0__Q96BR9_S0__AF1:A:B	51.2142
-	ZBTB1	ZBTB1	-	-	-	ZNF471	ZNF471	-	-	P41182_S0__Q13105_S0__AFMM3:B:A	143.786
-	ZBTB1	ZBTB1	-	-	-	ZNF341_ORF1	ZNF341_ORF1	-	-	Q13105_S0__Q9P1Z0_S0__AFMM4:A:B	95.0526
-	ASL	ASL	-	-	-	ASL	ASL	-	-	6IEM:A:B	267.45
-	DYX1C1_1_frame1	DYX1C1_1_frame1	-	-	-	SGTA	SGTA	-	-	O43765_S0__Q96EQ0_S0__AFMM2:B:A	59.2189
-	DYX1C1_1_frame1	DYX1C1_1_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P06213_S2__Q9UNE7_S0__AFMM1:B:A	20.8451
-	DYX1C1_1_frame1	DYX1C1_1_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P06213_S2__Q9UNE7_S0__AFMM1:B:A	18.0454
-	DYX1C1_1_frame1	DYX1C1_1_frame1	-	-	-	CDK5_1_frame1	CDK5_1_frame1	-	-	Q9H2X6_S1__Q9UNE7_S0__AF:B:A	16.5898
-	DYX1C1_1_frame1	DYX1C1_1_frame1	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	Q9H2X6_S1__Q9UNE7_S0__AF:B:A	16.5898
-	RBM5_1_frame1	RBM5_1_frame1	-	-	-	RBM39	RBM39	-	-	P52756_S0__Q14498_S0__AFMM4:A:B	52.282
-	RBM5_1_frame1	RBM5_1_frame1	-	-	-	CAMK2D	CAMK2D	-	-	P52756_S0__Q13523_S0__AFMM2:A:B	7.1535
-	RBM5_1_frame1	RBM5_1_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	P52756_S0__Q13523_S0__AFMM2:A:B	5.1319
-	RBM5_1_frame1	RBM5_1_frame1	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	P52756_S0__Q13523_S0__AFMM2:A:B	0.9544
-	RBM5_1_frame1	RBM5_1_frame1	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	Q13595_S0__Q16513_S2__AF4:A:B	30.5907
-	MPP1	MPP1	-	-	-	GOPC	GOPC	-	-	Q5T2T1_S0__Q9NUP9_S0__AFMM3:A:B	64.9078
-	MPP1	MPP1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q00013_S0__Q8NEV4_S1__AF1:A:B	27.1067
-	MPP1	MPP1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q00013_S0__Q8NEV4_S1__AF1:A:B	27.1067
-	MPP1	MPP1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q00013_S0__Q8NEV4_S1__AF1:A:B	26.9087
-	MPP1	MPP1	-	-	-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	O14936_S2__Q8WXE0_S0__AFMM5:A:B	0.0591
-	BIK	BIK	-	-	-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	Q13323_S0__Q16548_S0__AFMM2:A:B	39.617
-	BIK	BIK	-	-	-	FATE1	FATE1	-	-	Q13323_S0__Q969F0_S0__AF1:A:B	1.7745
-	TRAF1	TRAF1	-	-	-	TRAF1	TRAF1	-	-	O00463_S0__Q13114_S0__AFMM2:A:B	107.482
-	TRAF1	TRAF1	-	-	-	TRAF4	TRAF4	-	-	O00463_S0__Q13114_S0__AFMM2:A:B	119.731
-	TRAF1	TRAF1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q6P0Q8_S1__Q9Y4K3_S0__AFMM1:B:A	32.4621
-	TRAF1	TRAF1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q99759_S0__Q9Y4K3_S0__AFMM2:B:A	12.276
-	TRAF1	TRAF1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q99759_S0__Q9Y4K3_S0__AFMM2:B:A	13.3619
-	FCHO1	FCHO1	-	-	-	FCHO1	FCHO1	-	-	2V0O:A:B	341.394
-	FCHO1	FCHO1	-	-	-	NCF2_3_frame1	NCF2_3_frame1	-	-	Q0JRZ9_S0__Q15811_S2__AFMM2:A:B	8.3304
-	FCHO1	FCHO1	-	-	-	SORBS3	SORBS3	-	-	Q0JRZ9_S0__Q15811_S2__AFMM2:A:B	80.5729
-	FCHO1	FCHO1	-	-	-	KCNIP4	KCNIP4	-	-	P61601_S0__Q9BQI5_S0__AF1:B:A	9.2856
-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	4K5A:B:A	79.6714
-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	1BLX:B:A	53.1966
-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	-	REL	REL	-	-	Q04864_S0__Q15653_S0__AFMM1:B:A	48.0304
-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P00533_S2__Q9ULH0_S1__AF3:B:A	13.2557
-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P00533_S2__Q9ULH0_S1__AF3:B:A	13.2557
-	E2F6_3_frame3	E2F6_3_frame3	-	-	-	TFDP2	TFDP2	-	-	Q01094_S0__Q14186_S0__AFMM1:A:B	249.633
-	E2F6_3_frame3	E2F6_3_frame3	-	-	-	TFDP1	TFDP1	-	-	Q01094_S0__Q14186_S0__AFMM1:A:B	249.583
-	E2F6_3_frame3	E2F6_3_frame3	-	-	-	E2F6_3_frame3	E2F6_3_frame3	-	-	O00716_S0__O75461_S0__AFMM3:B:A	89.194
-	E2F6_3_frame3	E2F6_3_frame3	-	-	-	E2F6_1_frame1	E2F6_1_frame1	-	-	O00716_S0__O75461_S0__AFMM3:A:B	82.9861
-	E2F6_3_frame3	E2F6_3_frame3	-	-	-	EHMT2	EHMT2	-	-	O75461_S0__Q96KQ7_S1__AFMM4:A:B	5.9843
-	SRSF11	SRSF11	-	-	-	PUF60_ORF2	PUF60_ORF2	-	-	Q05519_S0__Q9UHX1_S0__AFMM3:A:B	22.7032
-	SRSF11	SRSF11	-	-	-	PUF60_ORF1	PUF60_ORF1	-	-	Q05519_S0__Q9UHX1_S0__AFMM3:A:B	22.7032
-	SRSF11	SRSF11	-	-	-	PUF60_ORF3	PUF60_ORF3	-	-	Q05519_S0__Q9UHX1_S0__AFMM3:A:B	25.8702
-	SRSF11	SRSF11	-	-	-	RBM39	RBM39	-	-	Q05519_S0__Q14498_S0__AFMM3:A:B	9.9006
-	FGA_2_frame1	FGA_2_frame1	-	-	-	FGA_5_frame1	FGA_5_frame1	-	-	1M1J:D:A	0.0197
-	FGA_2_frame1	FGA_2_frame1	-	-	-	FGA_2_frame1	FGA_2_frame1	-	-	1M1J:D:A	0.0197
-	BAG1_1_frame1	BAG1_1_frame1	-	-	-	HSPA8	HSPA8	-	-	5AQV:B:A	20.9742
-	BAG1_1_frame1	BAG1_1_frame1	-	-	-	BAG1_1_frame1	BAG1_1_frame1	-	-	5AQR_AU:D:B	6.84
-	RXRB_4_frame2	RXRB_4_frame2	-	-	-	RXRB_1_frame1	RXRB_1_frame1	-	-	P13056_S0__P49116_S0__AFMM1:A:B	99.5126
-	RXRB_4_frame2	RXRB_4_frame2	-	-	-	RXRB_2_frame1	RXRB_2_frame1	-	-	P13056_S0__P49116_S0__AFMM1:A:B	99.5126
-	RXRB_4_frame2	RXRB_4_frame2	-	-	-	RXRB_4_frame2	RXRB_4_frame2	-	-	P13056_S0__P49116_S0__AFMM1:A:B	98.2242
-	RXRB_4_frame2	RXRB_4_frame2	-	-	-	L3MBTL3	L3MBTL3	-	-	P41235_S0__Q05BQ5_S0__AF1:A:B	1.4292
